experiment_name,rounds,global_accuracy,global_loss,comm_cost,num_clients
fedprox_mnist_alpha0.5_clients10,0,0.1471,2.30094807434082,0,3
fedprox_mnist_alpha0.5_clients10,1,0.9244,0.30185410902500154,0,3
fedprox_mnist_alpha0.5_clients10,2,0.9145,0.22869292498864233,0,3
fedprox_mnist_alpha0.5_clients10,3,0.9706,0.08769278026223183,0,3
fedprox_mnist_alpha0.5_clients10,4,0.962,0.11233007163414732,0,3
fedprox_mnist_alpha0.5_clients10,5,0.9821,0.05760138387132319,0,3
fedprox_mnist_alpha0.5_clients10,6,0.9841,0.04856379131466383,0,3
fedprox_mnist_alpha0.5_clients10,7,0.986,0.04140695365473512,0,3
fedprox_mnist_alpha0.5_clients10,8,0.9854,0.04629245436236379,0,3
fedprox_mnist_alpha0.5_clients10,9,0.99,0.03273835917771648,0,3
fedprox_mnist_alpha0.5_clients10,10,0.9877,0.03880169893605489,0,3
fedprox_mnist_alpha0.5_clients10,11,0.9866,0.04518582463379316,0,3
fedprox_mnist_alpha0.5_clients10,12,0.9877,0.03958109648826612,0,3
fedprox_mnist_alpha0.5_clients10,13,0.9886,0.03490617408001635,0,3
fedprox_mnist_alpha0.5_clients10,14,0.9889,0.03368203696504124,0,3
fedprox_mnist_alpha0.5_clients10,15,0.9884,0.03864231271413901,0,3
fedprox_mnist_alpha0.5_clients10,16,0.9864,0.04224723676453941,0,3
fedprox_mnist_alpha0.5_clients10,17,0.9891,0.03611667314859851,0,3
fedprox_mnist_alpha0.5_clients10,18,0.99,0.033801850476096205,0,3
fedprox_mnist_alpha0.5_clients10,19,0.9896,0.03776125954611498,0,3
fedprox_mnist_alpha0.5_clients10,20,0.9901,0.03539969798010316,0,3
