experiment_name,rounds,global_accuracy,global_loss,comm_cost,num_clients
adaptive_fedprox_mnist_alpha0.5_clients10,0,0.0816,2.297760998916626,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,1,0.8802,0.5051422318458557,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,2,0.9439,0.20225413783788682,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,3,0.9494,0.16898538323640824,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,4,0.9619,0.12013046359568834,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,5,0.962,0.11060736227147282,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,6,0.9685,0.10178855556324125,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,7,0.9691,0.08982749737128615,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,8,0.9638,0.10311605979409069,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,9,0.975,0.07356669935779646,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,10,0.979,0.06295114249032922,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,11,0.9813,0.05202781005997677,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,12,0.9774,0.06599030508748256,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,13,0.9851,0.044995257119461896,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,14,0.986,0.043311533788684756,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,15,0.9822,0.05545429474727134,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,16,0.9842,0.049008480119437446,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,17,0.9811,0.05563118680825573,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,18,0.9849,0.04173278470872319,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,19,0.9883,0.03620246189618083,0,3
adaptive_fedprox_mnist_alpha0.5_clients10,20,0.9834,0.05287063047462143,0,3
